"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YDL126C",1677.60403715661,-0.486140343681962,0.0444659764286672,-10.9328610935112,8.02766948741808e-28,1e-10
"YDL127W",29.1163925439904,1.22585765508629,0.368863840790379,3.32333376039137,0.000889484210406902,0.00457228949150822
"YDL128W",207.280353039429,0.0615837529828364,0.126684429653425,0.486119353035833,0.626882546213804,0.768862107707347
"YDL129W",11.8789179408846,0.0992967616125528,0.522439774294921,0.190063556601452,0.849259327119236,0.91414273511216
"YDL130W",1273.49942656443,-0.227820859555423,0.0522248116953257,-4.36231078983121,1.28695873647123e-05,9.4126692930756e-05
"YDL130W-A",64.1205488423687,0.0367585224688839,0.225689679915011,0.162871968637317,0.870619241876245,0.9270056468032
"YDL131W",291.563101513519,-0.402324772131471,0.11174117148636,-3.60050612303255,0.000317598348960361,0.00181085661141302
"YDL132W",229.104310916878,0.0485662358651971,0.118639318423592,0.40936037487838,0.68227521457262,0.809457171354997
"YDL133C-A",359.273392504271,-0.152877571117707,0.0977499405540143,-1.56396587303529,0.117825583101724,0.248287916060621
"YDL133W",83.3517255317098,0.36773942888163,0.209042742712995,1.75915903182784,0.0785505005763044,0.184946251770055
"YDL134C",296.291853368121,-0.353477475411367,0.105507697153048,-3.35025296683917,0.000807377895319749,0.0041922689321437
"YDL135C",81.1828948274841,0.319735101528942,0.205630341001161,1.55490235522751,0.119969326374271,0.251864122000415
"YDL136W",665.855334123651,-0.347027065927262,0.0693602684985939,-5.00325436217562,5.63704816126219e-07,4.99025927493838e-06
"YDL137W",462.607590362885,0.262461681937778,0.085135914706276,3.0828550188635,0.00205025014180676,0.00943014736724987
"YDL138W",78.5393769945749,-0.209699013095545,0.208089778436232,-1.00773336716203,0.313582481859915,0.498250666543523
"YDL139C",32.2851060284224,0.212773487270444,0.319413242777734,0.666138590310434,0.505322520351156,0.676941409428938
"YDL140C",687.944255796669,-0.69782354941834,0.0693122348002276,-10.0678264296284,7.66533390308521e-24,1.00000000000158e-10
"YDL141W",79.5217768542855,0.0110914935418112,0.206479360541577,0.05371720211027,0.957160477287134,0.974440861523027
"YDL142C",41.4902683938039,0.569871217272455,0.286682915806958,1.98781017581175,0.0468326878984736,0.123464014620567
"YDL143W",421.134921284656,-0.703224527707128,0.0908348868345386,-7.74178899994773,9.80275759167624e-15,1.0014859610231e-10
"YDL144C",144.625328548104,-0.167448435542416,0.149032874873789,-1.12356710346105,0.261196718354977,0.440720614942524
"YDL145C",503.536284134658,-0.322540361878376,0.0813880297872282,-3.96299508320314,7.40153066520244e-05,0.000478638075012346
"YDL146W",70.6324100408886,-0.58138027479259,0.216967134208899,-2.67957760935732,0.0073715112844947,0.0282199268707166
"YDL147W",281.896375271743,0.299947821239201,0.11103319888499,2.7014246572315,0.00690431212990597,0.0266484710791511
"YDL148C",69.1023719685732,-0.110590745421034,0.220147328755652,-0.5023487954459,0.615422190862975,0.76054475887193
"YDL149W",58.5060774969633,0.0350216501995103,0.238692729472302,0.146722735447098,0.883350872523168,0.935078525049505
"YDL150W",65.2404351437046,-0.335053017059999,0.224506913854698,-1.49239509513211,0.135595600113088,0.276236845850615
"YDL153C",140.733201509191,-0.628547284554148,0.155051717920079,-4.05379116713903,5.03942071397208e-05,0.000335901913310739
"YDL154W",11.2401353620438,-0.704612149980669,0.563699808824207,-1.24997762807545,0.211307719871095,0.378634964304991
"YDL155W",96.1258213117073,0.558613627176573,0.188435181735022,2.96448689694315,0.00303188154511144,0.0131716334073062
"YDL156W",21.1129256365393,-0.460191307380465,0.4081549027513,-1.12749180342658,0.259534604083079,0.438936127492687
"YDL157C",65.8451893885215,0.78642949313792,0.233760396360759,3.36425461875173,0.00076750699961649,0.00399628077482677
"YDL159W",47.8191284723047,0.453643304508991,0.263887478254043,1.71907855389891,0.0856000692642573,0.196698773767949
"YDL159W-A",0,NA,NA,NA,NA,NA
"YDL160C",124.416420676887,-0.859991061260223,0.160389797546089,-5.36188133171688,8.23596408518249e-08,7.95350025279864e-07
"YDL160C-A",21.9205679679041,-0.46305035756253,0.394017732021687,-1.17520182451343,0.239913980478386,0.415374558257082
"YDL161W",227.831608977095,-0.0877567029157585,0.120825584480877,-0.726308946013397,0.467649396337396,0.645797221619675
"YDL164C",67.4262380869482,-0.144112898497708,0.21948378638886,-0.656599290857789,0.511438604988096,0.6817972326125
"YDL165W",44.6711809981956,-0.137507553631326,0.27827163718781,-0.494148649215441,0.621201202283677,0.765840310479899
"YDL166C",75.4664771233381,0.236265860736999,0.214619579991585,1.10085883471705,0.270958100613284,0.451917400087669
"YDL167C",39.4723258854365,-1.35838259681314,0.289244400362979,-4.69631424189537,2.64897913289768e-06,2.15240096979971e-05
"YDL168W",121.496455953526,-0.493353721031356,0.162222923578891,-3.04120841954517,0.00235630663741319,0.0106468054913245
"YDL169C",42.301374335374,0.546756621705338,0.285032710650638,1.91822412402165,0.0550825985889914,0.140611486493537
"YDL170W",63.4422900973997,-0.40330744074568,0.242118261424703,-1.66574564996662,0.0957640854432981,0.213444141528758
"YDL171C",406.265543534997,-0.442693020061849,0.0936702109583728,-4.726081168522,2.2889418478231e-06,1.88429366129554e-05
"YDL173W",249.116098101406,0.347870825326106,0.119604657274939,2.90850568240368,0.00363160576589802,0.0152597802146788
"YDL174C",292.002965600252,0.0931184136873698,0.106278898968523,0.876170289597647,0.380937465495235,0.566035933677769
"YDL175C",45.7509063936941,0.184949966598704,0.278732184188388,0.663540047006917,0.506984740006042,0.678137967288429
"YDL176W",44.4826733913981,0.302403446122208,0.28012392984514,1.07953449849638,0.280349523362618,0.460880317718301
"YDL177C",33.7600057286545,0.551319837242395,0.323380889422168,1.70486214639189,0.0882201376604061,0.201080580644475
"YDL178W",111.505749167485,-0.171980893654734,0.169498879961294,-1.01464324539494,0.310275917103571,0.494949334342443
"YDL179W",24.3801606295177,0.230708158259261,0.365718979788912,0.630834523251769,0.528148727647767,0.696662146346962
"YDL180W",90.1380470017987,-0.0192758347964138,0.202626749638078,-0.0951297636212561,0.924211757322707,0.957668155106017
"YDL181W",38.2987979455511,0.22159558896005,0.296566883310382,0.747202743902232,0.454941188045817,0.635475194400312
"YDL182W",406.778177152977,-1.7321762450517,0.0978963481729122,-17.6939822310041,4.66584044128283e-70,1e-10
"YDL183C",16.1040985998187,0.662848175453882,0.478325255097255,1.38576871781338,0.165817537338831,0.319455105345531
"YDL184C",622.402338630079,0.513496838257574,0.0752820794136179,6.82097043887827,9.04275501316139e-12,2.18311126494703e-10
"YDL185W",965.01146376081,-0.36658406927855,0.0586175504666111,-6.2538278443989,4.00512499211588e-10,4.89509550542282e-09
"YDL186W",21.9934144648941,0.137686852511304,0.386132367766824,0.356579411634431,0.721406692719487,0.834977902449176
"YDL188C",134.054858132951,-0.0101118580139798,0.161989090809974,-0.0624230802421243,0.950225915423585,0.970535036700905
"YDL189W",139.348411315026,-0.0459523770501386,0.156253460677726,-0.29408869954513,0.768690125730217,0.864440428799824
"YDL190C",145.897655235704,-0.309448387731224,0.146810251610048,-2.10781184786175,0.0350472676170931,0.0993123328099438
"YDL191W",1152.77479154151,-0.368065759805196,0.0563949842648023,-6.52656906644297,6.72932942022943e-11,9.35830145389289e-10
"YDL192W",683.310079122653,-0.187964266217342,0.0740599641053016,-2.53800104399304,0.0111487651863043,0.0396522470218497
"YDL193W",71.3804266227058,0.245951584092153,0.218313916406009,1.12659599599114,0.259913332797062,0.439238701666252
"YDL194W",87.9557652730635,-0.107352134288407,0.191962959330899,-0.559233586847125,0.576002313802077,0.732364319892965
"YDL195W",477.293289405052,-0.276163893589352,0.0848082430384087,-3.25633315460009,0.0011286123925353,0.00564706778545389
"YDL197C",87.0214561147864,0.61450126429359,0.201126847435375,3.05529208123763,0.00224841438796243,0.0102021750393659
"YDL198C",150.935778497756,-0.782210694016631,0.147630066460559,-5.29845114054466,1.16789118521879e-07,1.11443813763938e-06
"YDL199C",34.0865347510737,0.751249313167341,0.326069905915597,2.30395169728359,0.0212253552012688,0.0667539197764947
"YDL200C",22.3748358945128,0.782703956914223,0.39336007169407,1.98979005048321,0.046614067910149,0.123002680935438
"YDL201W",43.5924596884731,-0.44968118157286,0.276539667810152,-1.6261001003356,0.1039283627029,0.226537316405239
"YDL202W",54.6506023610192,-0.140038155301614,0.251671529609256,-0.556432249285551,0.577915397886221,0.733317940847165
"YDL203C",51.0909638782958,0.0137138831261671,0.253998468949159,0.0539919913017748,0.95694154495141,0.974393891754208
"YDL204W",69.0403140279627,-0.845729384565093,0.217350794704719,-3.89108024985165,9.97989162893808e-05,0.000625991300173324
"YDL205C",94.8809698409788,-0.529980775770978,0.183021592372238,-2.89572814279246,0.00378279950301589,0.0158243371901384
"YDL206W",50.2896621190348,1.20785298256501,0.275864704346773,4.37842523357641,1.19539936231336e-05,8.78885962004693e-05
"YDL207W",106.812374373666,0.576968455963704,0.179620490363121,3.21215277164261,0.0013174429753414,0.00638235485768912
"YDL208W",230.811928962412,-0.592676854822012,0.118291383487199,-5.01031298603545,5.43415835711462e-07,4.84105086505045e-06
"YDL209C",27.5130981431471,0.646195476454115,0.36285276269412,1.78087517277318,0.0749328453340718,0.178969214347705
"YDL210W",12.0138166166119,1.43793497364039,0.585233912232829,2.45702606015135,0.0140092523758253,0.0477618949895278
"YDL211C",27.308517688652,0.575479745623074,0.353253664855757,1.62908358178834,0.103295326363479,0.225553845490445
"YDL212W",220.585669537808,0.133660382620263,0.127768827487087,1.04611105266479,0.295509762834844,0.477609502142329
"YDL213C",138.209632186539,0.284857326864323,0.155359346018385,1.83353840090582,0.0667225432784316,0.163728643070877
"YDL214C",15.5081021441081,1.53071533662376,0.516343109193503,2.96453135399569,0.0030314434962933,0.0131716334073062
"YDL215C",177.149857320273,0.231079191979392,0.136305280662986,1.69530623359145,0.0900173429065355,0.204350964934925
"YDL216C",43.5801955969191,0.180238311988598,0.281734791346075,0.639744602104176,0.522338653391216,0.691262066862044
"YDL217C",51.3890367605349,0.0586402416136882,0.249982703494459,0.234577195917828,0.814536910748938,0.892918670339748
"YDL218W",12.6372240607885,-0.535159221191555,0.533341297840063,-1.00340855538255,0.315663777902834,0.500288938715538
"YDL219W",19.7246534997055,0.557278315045816,0.426422194388505,1.30686986366871,0.191256912678001,0.354419234602546
"YDL220C",47.4934353451654,-0.421546856655177,0.276475936590402,-1.52471445382857,0.127330335032886,0.263395362994513
"YDL222C",12.2049880054874,0.174483525240063,0.528809532751977,0.329955332559975,0.741433713145551,0.84867234949656
"YDL223C",70.8772359733314,0.16818403157186,0.217548828215898,0.773086359283686,0.439471273353495,0.620630731490022
"YDL224C",121.828170833922,0.0292775067810441,0.163916309227486,0.178612530498184,0.85824195479986,0.919108419628288
"YDL225W",104.174259627257,0.262954817871059,0.181608110887478,1.44792441585377,0.147638190400617,0.293869310254988
"YDL226C",160.819331088966,-0.217426813996975,0.141135249624265,-1.54055641362322,0.123424782878617,0.256977570726565
"YDL227C",13.616080157009,-1.58698557455195,0.493907973481559,-3.21311997327212,0.0013130143033455,0.00637184834145034
"YDL229W",3396.18507090932,-1.12931807715182,0.0333277227035692,-33.885245841621,1.09886231865709e-251,1e-10
"YDL230W",92.8516037198887,0.0192408527568921,0.193182622081803,0.0995992939196394,0.920662454409974,0.955483051743317
"YDL231C",112.276232589013,0.233927187320353,0.18482395360961,1.26567570248205,0.205629210747334,0.371053798309349
"YDL232W",28.7820609702844,0.0392252774959008,0.341245851133006,0.114947265631699,0.908486920800117,0.948770673152293
"YDL233W",61.9798039561006,-0.10740393621229,0.229143568189865,-0.468718965409915,0.639270528891624,0.777241593980955
"YDL234C",198.281428885632,-0.85051897638211,0.134061395307683,-6.34424977026455,2.23511952531989e-10,2.81050301145782e-09
"YDL235C",54.0471848795396,0.385084466658433,0.255139742860097,1.5093080456289,0.131220079597625,0.270153351268678
"YDL236W",224.221684090939,-0.412730091639167,0.12236966874864,-3.37281367073861,0.000744042847800151,0.00390293741976284
"YDL237W",96.4510212360301,0.1729602940863,0.18719554588417,0.923955178897907,0.355509652339164,0.541523211753308
"YDL238C",52.9515845782469,-0.827921346379324,0.247416728920895,-3.34626259909867,0.000819087846427989,0.00423358063712872
"YDL239C",24.0107752584425,0.0134090005116587,0.373594374348083,0.0358918694508107,0.971368578930356,0.982695984417955
"YDL240W",51.2089125072821,0.859671231314415,0.264361269539544,3.25188040143612,0.00114644250929296,0.00572105258663981
"YDL241W",30.9141134685888,-1.97993663554027,0.337786696379846,-5.86149974750279,4.58705174636846e-09,5.05218027247013e-08
"YDL243C",59.1754389692884,-0.104331240341326,0.233681715419416,-0.446467282021063,0.655259741243902,0.789607097173551
"YDL244W",9.66458794980798,3.11912405230458,0.858423897926853,3.63354755131755,0.000279550898418541,0.0016134980694802
"YDL245C",18.2605510771598,-0.752779480595438,0.427215292736785,-1.76206117476052,0.0780589621581193,0.183865700855904
"YDL246C",5.46386163034829,-1.81679526695088,3.09266700271729,-0.587452598470705,0.556899776952418,0.716555842737023
"YDL247W",32.1869560715216,0.749596535676965,1.28556446793087,0.583087471982989,0.559834416942792,0.719113047284602
"YDL248W",45.4958933599437,-0.567981399792242,0.288573611378845,-1.96823748740693,0.0490407188434591,0.128206125996275
"YDR001C",346.39485379876,-0.575981897988593,0.097146625621756,-5.92899541597255,3.04793595127586e-09,3.41342788697913e-08
"YDR002W",546.235355336209,0.00477252418497707,0.0789093619350243,0.0604810895430491,0.951772476633414,0.97141085905671
"YDR003W",87.4485449804009,0.574776787017239,0.20487345679673,2.80552100796306,0.0050235306597479,0.0202630111088115
"YDR003W-A",18.0413259008068,1.01264504293799,0.447148692072557,2.26467182145682,0.0235328259157303,0.0724353741932331
"YDR004W",49.2697555471902,0.741253548051208,0.272167812330859,2.72351657495086,0.00645909744283353,0.0250501035939053
"YDR005C",80.3927280696989,0.273339272365955,0.209999910220021,1.30161613916678,0.193047639895754,0.356576494692617
"YDR006C",129.125884864531,0.336707227058443,0.16141593926177,2.08596021308901,0.0369822272269852,0.102823714184382
"YDR007W",102.446644845101,-0.00618235319345005,0.176353101014683,-0.0350566741263897,0.972034549197294,0.983017005645828
"YDR009W",23.0179982087876,0.388458779419151,0.388075531895759,1.00098755910098,0.316832823068045,0.501577846613394
"YDR011W",281.042832015031,-1.35546939389655,0.109187559542745,-12.4141376505985,2.19034123147439e-35,1e-10
"YDR012W",1765.08875944875,-0.626553693649015,0.0446639785823189,-14.0281657285464,1.04827940603544e-44,1e-10
"YDR013W",34.2492042902159,0.540395186076479,0.314635175495094,1.71752946957103,0.0858824747083421,0.197106746083045
"YDR014W",11.5622980550686,0.923028832075209,0.571649100929488,1.61467730916464,0.106380593876736,0.230545799051159
"YDR014W-A",1.40355793431428,-0.180942516878634,1.52217629166613,-0.118870933589814,0.905377610087608,NA
"YDR016C",41.2990383079447,0.523287842673312,0.300525028813402,1.74124546211499,0.0816405614490323,0.189765509585199
"YDR017C",132.005555154136,0.0636250548100473,0.156861891444986,0.405611931769683,0.685027760456313,0.811186800018763
"YDR018C",20.2379742752011,1.61329396625241,0.475110421552425,3.3956189825956,0.000684736055673694,0.00362897248528567
"YDR019C",139.532295942243,-3.17265840775629,0.18505281800079,-17.1446100742046,6.89598958536297e-66,1e-10
"YDR020C",14.7397250797223,0.25087280925233,0.472211900041347,0.531271679579365,0.595230527565184,0.746221641927495
"YDR021W",7.22279568222763,0.0940698019047892,0.697459518095022,0.134874927453457,0.892710763382606,0.940055274556492
"YDR022C",28.8700251203888,0.29539236498407,0.337233146054771,0.875929215261937,0.381068515949393,0.566081496790892
"YDR023W",498.64112364471,-0.0155316057769798,0.081745414699539,-0.189999718443748,0.849309351161256,0.91414273511216
"YDR025W",1672.48962716002,-0.62863682911156,0.0455896560117145,-13.7890233027867,2.9675034858676e-43,1e-10
"YDR026C",79.2015514063794,0.127207632300481,0.21146131171035,0.601564566452346,0.54746402111652,0.711383147927341
"YDR027C",105.700989037387,0.150758525010886,0.17856580818461,0.844274312890988,0.398516136646758,0.583590612856883
"YDR028C",380.910648141776,-0.374997287857932,0.0924018188079778,-4.05833232176113,4.94244018234145e-05,0.000331002715062036
"YDR030C",13.8960360737933,-0.015372633993942,0.497797994541306,-0.0308812694356212,0.975364227623771,0.985147569430189
"YDR031W",15.7455658599303,1.44364875043364,0.506358465107134,2.8510410112887,0.00435763486294657,0.0179493813944892
"YDR032C",444.714116795585,0.095021633301635,0.0857577169187329,1.10802428884249,0.267851326341673,0.449126859820694
"YDR033W",506.375208719407,-3.57675765063177,0.103054096917292,-34.7075735717945,6.05603460843048e-264,1e-10
"YDR034C",61.7659657938683,0.138074291950865,0.228763292310248,0.603568389650594,0.546130634124757,0.710156623286614
"YDR034C-A",337.824018322609,-0.92166993771541,0.102005384492404,-9.03550280509012,1.63250187089073e-19,1.00000003038178e-10
"YDR034C-C",2.00320893893261,2.71061268287737,1.68424892312879,1.60938958942122,0.107531180237675,NA
"YDR034C-D",63.5803069255201,-0.277875069343513,0.608348441011882,-0.456769592244399,0.647836664073637,0.783433615521668
"YDR034W-B",6.28115035836083,0.137908809009267,0.716247895683615,0.192543405489019,0.847316571251447,0.912880807376826
"YDR035W",441.210421509684,-0.658629115107458,0.0872685473436639,-7.54715341500729,4.44874436688892e-14,1.00660170249602e-10
"YDR036C",76.5129981218752,-0.406598790885868,0.213065727450161,-1.90832564087989,0.0563491409646108,0.143454991476723
"YDR037W",964.32168275499,-0.757142788241693,0.0591893699693184,-12.7918710510716,1.82037785994704e-37,1e-10
"YDR038C",118.393182920336,-0.747816932751528,0.1953921404325,-3.82726209506808,0.00012957652152597,0.000802065967052627
"YDR039C",128.184071471062,-1.35394615780523,1.17754811109129,-1.1498011376796,0.25022578656858,0.427971856472527
"YDR040C",265.54729666749,-1.21559015937981,0.270823860797272,-4.48848988342927,7.17298299058603e-06,5.43662976934337e-05
"YDR041W",101.443831200074,0.278574055985494,0.182181566711148,1.52910122036209,0.126239352881974,0.261618416454815
"YDR042C",3.34628205739126,2.51620504843852,1.3013470403717,1.93353884119936,0.0531698530758298,NA
"YDR043C",22.3633121883353,0.314874999334073,0.389255542714023,0.808915904289139,0.418563520043186,0.603035178823435
"YDR044W",253.322921323532,-1.58274147270669,0.117524591635552,-13.4673216105683,2.43541221820322e-41,1e-10
"YDR045C",38.6371142421393,0.0955789448791496,0.307622838045522,0.310701719958145,0.756027389592613,0.856964716514605
"YDR046C",350.385940399681,-0.975243863918794,0.0996626093606969,-9.78545384447252,1.30010691260871e-22,1.00000000002628e-10
"YDR047W",178.02317659427,0.219407232651582,0.137252940595838,1.59856125267042,0.109918125048964,0.23558658586629
"YDR049W",58.9321156535987,0.913872342284136,0.266739600988187,3.42608423683069,0.000612350441109505,0.00326683466709224
"YDR050C",7218.29606201325,-0.465450165801883,0.0238047021298195,-19.5528666254061,3.89979602563456e-85,1e-10
"YDR051C",70.8444856517797,0.495852467969809,0.223075800409135,2.22279811194394,0.0262294164676872,0.079307066835275
"YDR052C",115.139381605729,0.700769437198327,0.177109503871939,3.95670148624563,7.59917949756679e-05,0.000489734650706047
"YDR054C",270.446816255732,0.329469942321137,0.111184812214034,2.96326391851881,0.00304395458562618,0.0132037384910354
"YDR055W",244.934424985125,-2.15703807950927,0.12405205087916,-17.3881694355095,1.01422130531469e-67,1e-10
"YDR056C",163.952966361266,-0.0441240716385296,0.141289703360251,-0.312295026382956,0.754816319548131,0.856248084174012
"YDR057W",78.2207592706949,0.295411752784681,0.206990194885238,1.42717751895671,0.153528732740144,0.302180985762015
"YDR058C",22.4364394079481,0.861439393157733,0.417518014008382,2.06323886456415,0.0390899393095353,0.107788835193628
"YDR059C",50.9380583136124,1.00482002023142,0.269197819013392,3.73264547206987,0.000189479199737191,0.0011306595786434
"YDR060W",106.091847326496,-0.302425569915025,0.177747334066436,-1.70143519453286,0.0888612972238085,0.202215034420039
"YDR061W",75.355461119587,-0.0715956969250835,0.208098725393956,-0.34404678255258,0.730811103798416,0.84068621273143
"YDR062W",265.099716600791,-0.554633986353489,0.110517786424062,-5.01850429961865,5.20753281680241e-07,4.65386823358935e-06
"YDR063W",65.8215972695219,0.220845214740415,0.236050842271732,0.935583252383343,0.349487800725863,0.535533073005745
"YDR064W",1691.22665466433,-0.568876789408912,0.0455269612491817,-12.4953823800208,7.91149794636446e-36,1e-10
"YDR065W",13.2767667013427,0.0705166262453607,0.499674281857774,0.141125186557895,0.887771046776604,0.937796398037932
"YDR066C",13.5503393661513,-0.0835059364158683,0.489986186899514,-0.170425082682981,0.864675847551203,0.923642186942438
"YDR067C",47.7066317736216,-0.0988076700894261,0.261665510631767,-0.377610598549515,0.705719890164357,0.824949100563683
"YDR068W",102.518345007136,0.220706414684953,0.177927884064737,1.24042623136378,0.214817783669346,0.383497735540298
"YDR069C",46.5095739841905,-0.0819031587115865,0.26614144338033,-0.307742971824733,0.758277918680739,0.858585980181087
"YDR070C",11.4698837521377,-0.125310467892696,0.537295840350692,-0.233224340264586,0.815587206138152,0.893532704304263
"YDR071C",179.046979262239,0.463371472925558,0.138914970079681,3.33564822178466,0.000851007743083475,0.0043945355059045
"YDR072C",227.582167728112,-0.204599047990943,0.118441793653388,-1.72742274226011,0.0840917691642858,0.194182426929405
"YDR073W",110.335458548736,-0.322344471100236,0.170330289655812,-1.89246711052743,0.058428771744281,0.147286474783058
"YDR074W",828.203785375085,-0.977572631435233,0.0647196898709092,-15.1047174883735,1.50751117660854e-51,1e-10
"YDR075W",22.3416567547882,0.376016162699278,0.400014004932195,0.940007494895124,0.347213716239884,0.532856415482971
"YDR076W",27.4441262244538,1.41651163879906,0.383436118040772,3.69425719735781,0.00022053050120883,0.00129944784954712
"YDR077W",4239.53120638095,-3.77803959637056,0.0391619812270146,-96.4721262305391,0,1e-10
"YDR078C",19.7429705778262,1.37886207177193,0.448811223539749,3.07225398887515,0.00212448871700496,0.00970039837950685
"YDR079C-A",15.3093295995671,0.640873344433516,0.489166238942899,1.31013404730968,0.19015049223544,0.352832716689552
"YDR079W",19.4174672993148,1.63530812526963,0.475635659218797,3.43815290879478,0.000585696863222392,0.00314247832237019
"YDR080W",39.4446595868367,0.373336417236177,0.291529273845948,1.28061382073575,0.200329343108631,0.363584540103081
"YDR081C",69.1234111651699,0.329442697689421,0.221651876925484,1.48630682608735,0.137197981995928,0.278796187658573
"YDR082W",23.9298871208814,0.182771735438246,0.37846325673827,0.482931254709999,0.629144548845583,0.769686303350754
"YDR083W",26.31921522192,-0.338473144931637,0.365612142491897,-0.925771071564286,0.354564963898914,0.540735526828704
"YDR084C",89.4635913568891,0.364257778953136,0.195818635921009,1.8601793299187,0.0628601584545742,0.156222315448323
"YDR085C",110.504417371918,-0.916015925678314,0.176843363397681,-5.17981510913925,2.22105930233672e-07,2.0432571624595e-06
"YDR086C",182.039285151749,0.611287381278594,0.141148856939539,4.3307993740285,1.48569002284609e-05,0.000107545748765457
"YDR087C",62.8743667995468,-0.672383586513897,0.235813800773472,-2.85133263748122,0.00435363984393351,0.0179460345151616
"YDR088C",64.4833898384839,0.763227010806074,0.237404007939064,3.21488679753872,0.00130495973042673,0.00634915274872851
"YDR089W",77.4060607759563,-2.10584064541357,0.236630891243965,-8.89926346616539,5.62184999925838e-19,1.00000010193444e-10
"YDR090C",63.8512465448534,0.297230087873859,0.228185600860191,1.30258038523637,0.192718057873299,0.356190471534787
"YDR091C",85.9996092258977,-0.445332355223827,0.192290087681214,-2.31594025773245,0.0205615308513663,0.0650653606335885
"YDR092W",131.919364042825,0.492707229991894,0.16773459562937,2.93742163411888,0.00330953804179661,0.0141382463255235
"YDR093W",357.400770742931,-0.482940096467749,0.0941025909090572,-5.13205950869592,2.86588851974617e-07,2.60667183271753e-06
"YDR096W",259.187648462145,0.317475434804019,0.115172511661547,2.75652089395229,0.00584198801982139,0.0230693071334544
"YDR097C",56.9206401971754,0.183359474399323,0.240743516841116,0.761638264677903,0.44627593048044,0.627255725917349
"YDR098C",133.933705183572,0.440369019821344,0.161415537978811,2.72816994779742,0.00636867872648876,0.0248017814112363
"YDR098C-A",7.16343489225596,1.36655997287229,1.74010175701469,0.785333367639805,0.432258136849898,0.614135458325391
"YDR098C-B",215.993885847124,-1.2155022180081,0.387971372438473,-3.13296883316013,0.0017304781619355,0.00807127086522274
"YDR099W",441.40505762222,-0.043244556734597,0.0874637238866158,-0.494428487754047,0.621003599111358,0.76576411455199
"YDR100W",72.6781343002203,0.915765767229996,0.223435103705502,4.09857606098018,4.15699635455304e-05,0.000283107617431456
"YDR101C",42.9203606172726,-0.748831113944922,0.272147724401385,-2.75156118094335,0.00593119395143866,0.0233724687877447
"YDR103W",72.0451094215122,0.393478867831066,0.218669556724459,1.79942225943633,0.0719519110892988,0.173763095017583
"YDR104C",35.7103954122445,0.900450088510148,0.316634690539776,2.84381375576734,0.00445770961342979,0.0182814724710041
"YDR105C",88.401879273938,0.0865127745772152,0.192698026765516,0.4489551659109,0.65346399929807,0.788041807636745
"YDR106W",3.4394296816075,0.816235177343633,1.04988990378146,0.777448353778569,0.436894293794031,NA
"YDR107C",54.8550553850163,0.0800868114086189,0.242921288816183,0.329682144364136,0.741640146859738,0.84867234949656
"YDR108W",46.4619130945141,-0.024242915275872,0.262112008858091,-0.0924906698532737,0.926308203825367,0.959311655080945
"YDR109C",46.8690518658974,0.0324842015031392,0.273523706468378,0.118761923500385,0.905463975771224,0.946766430542041
"YDR110W",34.1652291232078,-0.273448684063496,0.306739125762546,-0.891469855316661,0.372677156494727,0.557643907255963
"YDR111C",124.613323843595,1.30621360491741,0.175552598667172,7.44058256519371,1.00242240554473e-13,1.01464419674836e-10
"YDR113C",53.605168333608,0.231757848264901,0.252851311878083,0.916577598682372,0.359364027419959,0.546066761248248
"YDR114C",11.7825297262784,-0.416061462270053,0.524443070502065,-0.793339612384897,0.427579983617127,0.610527452291997
"YDR115W",56.4176689538391,0.0313983259505991,0.239281166891746,0.131219378267259,0.895601766860476,0.94116629963899
"YDR116C",83.10978211974,-0.28212144145516,0.204156938996685,-1.38188514601378,0.167006969515381,0.321098283264502
"YDR117C",76.3462056545891,0.248887557436926,0.207608997471984,1.19882837674466,0.230594686156208,0.403952605019185
"YDR118W",20.4659106397473,0.718835979397717,0.438998647799515,1.63744463223495,0.101537598912526,0.222443869667885
"YDR119W",98.4593445928764,-0.492372097854137,0.181016563470916,-2.72003892026845,0.00652742329654149,0.0252976908004794
"YDR119W-A",8.89601528284455,-2.38951322288373,0.653327987735892,-3.65744812366692,0.000254738794925669,0.00148549344496985
"YDR120C",56.3499173091544,-0.462620378683215,0.238142278136258,-1.94262179023297,0.0520618721316237,0.134175912782919
"YDR121W",52.1482731094307,-0.203287161754802,0.250444908695472,-0.81170411015218,0.416961435354879,0.601526759144415
"YDR122W",289.993077134017,-0.0258743164763196,0.106397975868705,-0.243184292417823,0.80786263451398,0.889232363173264
"YDR123C",26.5623746107482,1.35201428338576,0.388663634492638,3.47862306477599,0.000503996961045023,0.00273799515138043
"YDR124W",20.6155238110097,0.888859694316404,0.418523987546663,2.12379629546873,0.0336871809158659,0.0962807974565979
"YDR125C",14.7651781593194,0.552363005770977,0.489904165553123,1.12749195579371,0.259534539697957,0.438936127492687
"YDR126W",27.5550919825663,-0.08470212697673,0.381628768387521,-0.22194900907135,0.824353578125699,0.898787669676724
"YDR127W",368.05152424206,-0.748774420118613,0.0947174549404143,-7.90534775865397,2.67186631979435e-15,1.00041968396037e-10
"YDR128W",116.298348306663,0.239660970956581,0.170775224691216,1.40337084252074,0.160506283020978,0.31177916990892
"YDR129C",638.088643477745,-0.316311120923452,0.0737746158251724,-4.28753328479584,1.80668192294309e-05,0.000129616885794861
"YDR130C",30.326647968497,-0.150995702818073,0.32698365288352,-0.461783644186829,0.644236481086507,0.780083641252419
